,$\beta$,$\omega$,$d_P$,$E(0)$
257,1.628383250228602e-08,0.00754452023002905,0.07706087518885024,859.533647637504
258,1.3279714558245346e-08,0.006067817282838933,0.0707411539704224,1686.9735967805404
259,1.3129266511181752e-08,0.005989191034561207,0.06968988684304879,1774.9702521492814
260,1.700309203168132e-08,0.00807937234806776,0.07203096027627677,846.6009399115343
261,1.6329045794757877e-08,0.007549453315991555,0.06947632339394658,874.2261713442276
262,1.353148005957495e-08,0.005984009129594909,0.07242270871448868,1512.808804118959
263,1.4889319598459424e-08,0.007151583977743837,0.07970354576394148,1274.4315625485365
264,1.570772957205468e-08,0.007524738488091589,0.0753325600860984,1115.026698484866
265,1.5528376334261246e-08,0.007252309045663248,0.06935498155459288,1035.4859410184852
266,1.6194767513064634e-08,0.007497222565387546,0.06423792537442412,932.681709609871
267,1.5296855311520263e-08,0.007454643326108338,0.07150534877827729,1257.2308195346438
268,1.6505041340021737e-08,0.007676537827620731,0.06734383925872144,913.6341229549889
269,1.5369030126770875e-08,0.0072194144459351555,0.07559163218641991,1095.925193446306
270,1.4085822649225015e-08,0.0062495391587489065,0.07266731283134174,1276.1020406381122
271,1.4931857157931578e-08,0.0070062221095766675,0.06222086146315382,1276.9148734568605
272,1.5496917385766825e-08,0.007287134795683698,0.07887719553503902,1094.496637169345
273,1.5348364507806558e-08,0.007115536591901374,0.07354621380190807,1070.8102682484296
274,1.4341073438613239e-08,0.006486001831411939,0.07315402872396064,1275.4193081091066
275,1.737134771601123e-08,0.008333612593907304,0.06895831792617663,760.9372425010978
276,1.629850057135692e-08,0.007449483379968013,0.06981436549049845,889.2067863224985
277,1.4367140080226278e-08,0.006474172065079716,0.0755778519161488,1234.928538302467
278,1.7100222150282672e-08,0.008435452054724183,0.06756515815658551,953.217666618481
279,1.5473015369526018e-08,0.007348632148878702,0.06657413552128913,1231.3308227085804
280,1.494597347422564e-08,0.007117425658272066,0.07044850759550801,1239.113165261438
281,1.4749754443663131e-08,0.007003135883316199,0.07621853656643222,1445.7984346156275
282,1.5114496080722258e-08,0.007088951071700415,0.06410447942009938,1188.1915072548159
283,1.6211660054634645e-08,0.007761716316547575,0.07932640411078427,1039.8983670667933
284,1.5103610263505914e-08,0.00725653166946741,0.07177074805105764,1307.3814888256745
285,1.4953982268936895e-08,0.007049208916384916,0.07670076765488361,1203.3273766186455
286,1.2856324791454311e-08,0.006012749635318789,0.07139980180426499,2061.7449143623517
287,1.4534320502531212e-08,0.006505531736173244,0.06530942298809901,1220.1294417942268
288,1.373805161343315e-08,0.006398939355002823,0.06456885627924915,1579.05859551282
289,1.5650635878681412e-08,0.007436434098352236,0.06812298734184924,1113.2985888612504
290,1.5866080890926198e-08,0.007599700799733085,0.06788430709717025,1081.5592958379066
291,1.3924149551756111e-08,0.006363273327554149,0.06566744649512368,1359.5744511084456
292,1.5950901334841908e-08,0.007579953517610819,0.07082737853397442,1014.4054075306093
293,1.4609940305327927e-08,0.00657847441411155,0.08039545505400533,1139.9195124748715
294,1.5599579020534278e-08,0.007340438215129433,0.06773621047099698,1054.490152277156
295,1.4628366028619742e-08,0.006859844419467696,0.07319743316259522,1327.2622283227595
296,1.667291063210762e-08,0.0075956018497901085,0.07163776759787427,752.7238078574104
297,1.6978757502143255e-08,0.007956603153573704,0.07008930946604185,776.352549323848
298,1.686340966059972e-08,0.007948156113718767,0.06512669325417433,874.7974869434621
299,1.307027088967901e-08,0.00587551255774556,0.06743708165968042,1613.095521025375
300,1.40774454679171e-08,0.006380268277513253,0.06379991720564082,1239.5057598759938
301,1.5390433927930285e-08,0.0073632142250523135,0.06594943987369076,1222.2323724870716
302,1.4955255175924113e-08,0.007061106196635207,0.07041737936687886,1233.1406323372921
303,1.313425642833988e-08,0.006035917927326892,0.07074712529739689,1853.6981322843524
304,1.484409562266836e-08,0.007117773689814804,0.06988760613688373,1351.6417798421887
305,1.3734461331414754e-08,0.006261269881782584,0.0728361310411514,1448.7808978833186
306,1.5326030752667277e-08,0.0071009293238433,0.07282311305027638,1125.444469541331
307,1.4554147511563942e-08,0.006464631016469974,0.0695988358164541,1112.003930838029
308,1.508206620369722e-08,0.00683125861386337,0.06538698440190006,1095.4847892971693
309,1.6145958518512394e-08,0.007747320492876178,0.07704717467827779,1006.0034866925125
310,1.3052131906141928e-08,0.006011593347339617,0.07548495984384206,1848.6584013901684
311,1.3900020931039225e-08,0.00632702177692555,0.07276836940117817,1355.870837561412
312,1.6346727118936277e-08,0.007687547417834346,0.07309772155837177,904.8225573355791
313,1.4824671183079508e-08,0.007189973872060541,0.07821263688273422,1444.1291934682824
314,1.3839633139015066e-08,0.006200044779148256,0.0684571921568202,1290.5456339022628
315,1.4459236426945147e-08,0.00670309619161366,0.0689728224566535,1275.034026821407
316,1.3957517620534382e-08,0.006349893758651213,0.07557817475030319,1410.4725738718794
317,1.3158706214868505e-08,0.006074847122158712,0.06447565324980443,1816.3661911084096
318,1.4975095246996482e-08,0.006921395018045414,0.07931488717532538,1141.1209160777908
319,1.4177000877720627e-08,0.006412889861717363,0.0809510533172327,1332.5719341220315
320,1.5356662750552415e-08,0.007138457453092391,0.07201247862186293,1126.7249897627898
321,1.7262530413470143e-08,0.008331440132962529,0.08837179822741652,857.9631040134112
322,1.5174595964781567e-08,0.0071571177483846305,0.07177967712595984,1262.6041623607314
323,1.55834732594261e-08,0.007273766213420945,0.06771978476557357,1041.6220276829256
324,1.719222245475822e-08,0.008012318062487728,0.07366720724124864,758.6216792757456
325,1.56757687192858e-08,0.00753545399974722,0.0641266698809427,1203.7882402643795
326,1.635451371789411e-08,0.00771712511164362,0.0761649366791063,939.1212199140888
327,1.4999055739640788e-08,0.007042110992947303,0.06789490717142999,1284.3266637808765
328,1.4312304011375013e-08,0.006471892592740683,0.07203411602289676,1227.1484636949117
329,1.2498488544710127e-08,0.00561892684322081,0.06697030553337326,1999.0759256190806
330,1.5667123936131106e-08,0.007322795733251614,0.06952057496152449,982.6289206672499
331,1.597872761465835e-08,0.007748575313145358,0.07187579580959098,1168.910715713623
332,1.456303919334336e-08,0.006807254501384194,0.07531819061876949,1349.9672899959858
333,1.49050389066479e-08,0.00697476664340905,0.07360639517651735,1274.3728798747281
334,1.5866335119608946e-08,0.007450093135855684,0.07038563559870444,1047.345398418215
335,1.3471306845583955e-08,0.005880095491218104,0.06976724937325482,1249.317024805189
336,1.58898743647882e-08,0.007471448711254925,0.06965788813045945,1049.512372839019
337,1.7369951303651022e-08,0.008025336845869969,0.07594708898012784,697.6637538820521
338,1.5166215369929924e-08,0.007402320003509421,0.07574241520537085,1387.4558861966352
339,1.4465244079774904e-08,0.006576105859613099,0.07387738820549218,1158.4227058859817
340,1.5983309249690587e-08,0.007283682958251558,0.06926706225308488,879.0899635413496
341,1.376970883012939e-08,0.006052932315454643,0.06032869687825991,1303.420258269317
342,1.5465920257661515e-08,0.007311832850436839,0.06905149598029474,1270.2728166297472
343,1.4057173437220191e-08,0.006809862764402807,0.06654114662656437,1692.2700174247766
